id_number,place,cat_place,age_category,sex,2.5km_seconds,5km_seconds,7.5km_seconds,total_seconds
32649,29022,6418,35-44,M,4647,5670,6667,4501
32650,6395,2038,35-44,M,1610,2328,3059,3008
32651,12191,429,20-22,M,864,1646,2441,3355
32652,13701,3688,35-44,M,766,1439,2165,3432
32653,7640,1621,45-54,M,3600,4324,5042,3089
32654,19191,3753,45-54,M,4104,5024,5879,3722
32655,22000,5283,35-44,M,4759,5643,6553,3906
32656,4353,168,20-22,M,806,1474,2137,2871
32657,13343,3099,23-34,M,1993,2801,3577,3413
32658,8639,1848,45-54,M,798,1509,2241,3156
32659,22753,4290,45-54,M,2817,3756,4678,3961
32661,14006,2884,45-54,M,1873,2697,3519,3449
32662,15954,3629,23-34,M,2838,3713,4541,3545
32663,19435,4806,35-44,M,3936,4802,5664,3736
32664,20426,1624,23-34,F,,5335,6200,3799
32665,1367,505,35-44,M,735,1345,1932,2545
32666,28686,6375,35-44,M,4150,5205,6222,4465
32667,14772,3923,35-44,M,,5105,5891,3486
32670,12364,504,16-19,M,1785,2562,3359,3364
32671,4559,1522,35-44,M,881,1554,2216,2889
32672,9506,2041,45-54,M,1694,2444,3222,3207
32673,732,142,45-54,M,585,1170,1746,2420
32674,32150,6916,35-44,M,4601,5720,6867,4972
32675,13517,459,20-22,M,,4973,5786,3422
32676,33400,7086,35-44,M,4686,5885,7337,5357
32677,2107,554,23-34,M,689,1330,1956,2658
32678,3028,1051,35-44,M,931,1598,2230,2759
32679,14142,3263,23-34,M,2727,3521,4346,3455
32681,4297,1439,35-44,M,996,1691,2366,2868
32682,17263,3426,45-54,M,2921,3813,4667,3607
32683,16000,3636,23-34,M,,4772,5592,3547
32684,13799,2850,45-54,M,1968,2764,3576,3438
32685,22054,1872,23-34,F,,5006,5902,3910
32686,25689,5894,35-44,M,4410,5425,6376,4181
32687,4695,990,45-54,M,844,1532,2202,2898
32688,7729,1967,23-34,M,1704,2437,3175,3095
32689,26995,6111,35-44,M,4544,5513,6487,4297
32690,9899,2119,45-54,M,1866,2635,3356,3234
32692,6944,1794,23-34,M,846,1561,2261,3044
32693,12296,3413,35-44,M,1049,1865,2644,3360
32694,31162,5442,45-54,M,1551,2617,3704,4793
32696,10034,2933,35-44,M,2745,3535,4301,3242
32697,29456,963,16-19,M,1850,2686,3508,4549
32698,7777,1656,45-54,M,3857,4564,5260,3098
32701,8700,2176,23-34,M,3888,4652,5375,3160
32702,9436,2301,23-34,M,824,1569,2335,3202
32703,22979,2011,23-34,F,,5325,6278,3978
32704,11823,3304,35-44,M,1880,2647,3431,3337
32705,23731,4851,23-34,M,1387,2383,3328,4032
32706,4045,1095,23-34,M,847,1546,2174,2849
32707,9186,1972,45-54,M,1925,2672,3402,3188
32708,32340,6943,35-44,M,,5918,7045,5007
32709,22109,5301,35-44,M,4111,5031,5962,3915
32711,2648,930,35-44,M,845,1493,2141,2717
32712,19550,4243,23-34,M,990,1905,2784,3744
32714,5621,1826,35-44,M,1641,2365,,2961
32716,7288,1867,23-34,M,867,1601,2303,3066
32717,21251,5131,35-44,M,4169,5094,5963,3853
32718,9541,2048,45-54,M,1689,2449,3224,3209
32719,20849,4019,45-54,M,1062,1969,2837,3827
32720,29528,5625,23-34,M,1259,2348,3421,4557
32721,5819,1878,35-44,M,964,1670,2361,2974
32722,10855,2308,45-54,M,1730,2505,3290,3290
32723,15479,3536,23-34,M,1136,2000,2811,3522
32724,18073,4554,35-44,M,2818,3675,4544,3653
32726,10238,2980,35-44,M,939,1705,2471,3253
32727,12546,2936,23-34,M,1893,2676,3463,3374
32728,14529,870,55+,M,1112,1928,2719,3474
32729,16070,973,55+,M,1975,2824,3647,3550
32730,18144,4570,35-44,M,4194,5078,5929,3657
32731,32688,6995,35-44,M,5012,6296,7323,5088
32733,10646,3076,35-44,M,1743,2502,3259,3276
32734,3767,786,45-54,M,,1473,2128,2826
32735,6574,1382,45-54,M,876,1586,2280,3019
32736,13538,786,55+,M,1928,2776,3578,3423
32737,13313,3097,23-34,M,4111,4939,5706,3412
32739,13571,3158,23-34,M,1798,2582,3397,3425
32740,7813,2402,35-44,M,1935,2662,3390,3102
32741,21611,4143,45-54,M,4234,5146,6038,3881
32742,20568,4393,23-34,M,4075,4968,5844,3807
32743,21901,4581,23-34,M,4612,5517,6427,3900
32744,15595,3154,45-54,M,937,1820,2683,3528
32745,31991,2024,55+,M,1464,2605,3728,4940
32746,6801,2151,35-44,M,1734,2487,3232,3035
32747,2385,499,45-54,M,699,1338,1969,2687
32749,22283,4229,45-54,M,4232,5184,6092,3927
32750,23497,4406,45-54,M,4202,5156,6094,4014
32751,6773,1423,45-54,M,844,1620,2296,3033
32752,25460,5097,23-34,M,4457,5434,6403,4163
32754,3169,1098,35-44,M,690,1345,1992,2773
32755,25021,1586,55+,M,2829,3741,4772,4127
32756,11564,2747,23-34,M,1901,2695,3462,3325
32757,7833,1667,45-54,M,923,1669,2393,3104
32758,32990,5643,45-54,M,,5813,6958,5178
32759,27507,5359,23-34,M,2921,3970,5020,4342
32761,32691,6996,35-44,M,4555,5672,6813,5089
32762,18478,1122,55+,M,,4769,5600,3677
32763,31537,5478,45-54,M,4314,5349,6491,4854
32764,10594,594,55+,M,,1819,2595,3273
32765,12203,2573,45-54,M,2777,3616,4367,3356
32766,8539,1825,45-54,M,1754,2491,3233,3150
32767,14018,3237,23-34,M,917,1729,2541,3449
32768,10714,3086,35-44,M,1798,2581,3354,3280
32769,8877,1909,45-54,M,1757,2506,3248,3170
32770,3397,711,45-54,M,733,1397,2051,2794
32771,23456,4399,45-54,M,,2442,3392,4011
32772,24795,5742,35-44,M,1997,2869,3747,4111
32773,7422,1567,45-54,M,983,1727,2445,3075
32775,18761,3681,45-54,M,899,1733,2654,3695
32776,23925,4467,45-54,M,2837,3757,4776,4048
32778,4833,1277,23-34,M,3703,4348,4963,2909
32779,4838,1606,35-44,M,777,1452,2114,2909
32780,1072,39,20-22,M,2446,3024,3611,2490
32781,2214,461,45-54,M,,1398,2025,2669
32782,17888,3550,45-54,M,1057,1925,2795,3641
32783,8691,2613,35-44,M,974,1742,2465,3159
32785,17647,3503,45-54,M,1097,1962,2805,3628
32786,26009,5158,23-34,M,,5509,6487,4210
32787,5237,229,55+,M,935,1629,2317,2936
32788,2982,626,45-54,M,766,1409,2036,2755
32789,23197,813,16-19,M,,5729,6635,3993
32790,6074,1272,45-54,M,887,1582,2277,2989
32793,6711,2123,35-44,M,965,1710,2429,3029
32795,10019,2927,35-44,M,976,1767,2518,3241
32796,29,12,23-34,M,469,941,1399,1947
32797,3541,136,20-22,M,599,1262,1969,2807
32799,10758,2562,23-34,M,968,1736,2512,3284
32800,7717,1963,23-34,M,1678,2406,3165,3094
32801,24683,1887,35-44,F,3947,4917,5864,4103
32803,11653,416,20-22,M,1033,1793,2541,3328
32804,14418,2938,45-54,M,1074,1947,2781,3469
32805,13189,3593,35-44,M,,4995,5805,3406
32807,8741,2625,35-44,M,909,1673,2413,3162
32808,11257,2387,45-54,M,,4719,5462,3309
32809,29940,5677,23-34,M,613,1928,3017,4607
32810,23061,4343,45-54,M,1173,2089,2992,3984
32811,678,130,45-54,M,712,1323,1876,2403
32813,15784,3588,23-34,M,1753,2579,3465,3537
32814,30238,5324,45-54,M,4861,5871,6884,4652
32815,12285,2587,45-54,M,1075,1887,2664,3359
32817,32897,7031,35-44,M,5077,6461,7624,5149
32818,16267,4235,35-44,M,1014,1846,2669,3560
32819,6382,2032,35-44,M,809,1504,2209,3007
32820,19053,4735,35-44,M,2844,3728,4593,3713
32823,4234,881,45-54,M,883,1556,2218,2862
32826,14360,3304,23-34,M,1999,2840,3649,3467
32827,10947,2330,45-54,M,981,1771,2569,3294
32828,21438,1339,55+,M,1951,2846,3748,3867
32829,6755,2137,35-44,M,1687,2427,3147,3032
32830,4284,897,45-54,M,696,1381,2062,2867
32831,10825,2585,23-34,M,,4957,5739,3287
32835,7436,2311,35-44,M,908,1647,2353,3076
32837,7374,1884,23-34,M,884,1606,2313,3071
32838,3917,813,45-54,M,1632,2312,2980,2838
32840,15667,946,55+,M,810,1651,2482,3531
32841,20129,3885,45-54,M,1945,2843,3733,3780
32842,20363,1266,55+,M,3947,4838,5717,3795
32843,25636,5884,35-44,M,2081,3043,4053,4177
32845,4341,913,45-54,M,759,1445,2118,2870
32846,8738,207,45-54,F,1761,2506,3249,3162
32847,10096,361,20-22,M,1922,2685,3409,3246
32848,8586,1839,45-54,M,1922,2686,3408,3153
32849,22222,4222,45-54,M,3811,4786,5720,3923
32850,16366,3265,45-54,M,1951,2824,3655,3563
32862,22195,5316,35-44,M,4095,5030,5953,3921
32863,34040,5747,45-54,M,1307,2424,3592,5987
32864,25312,4656,45-54,M,4050,5017,5988,4151
32865,25172,5801,35-44,M,4204,5131,6004,4140
32866,1454,395,23-34,M,,1345,1935,2561
32867,23263,5487,35-44,M,,5264,6177,3998
32868,25328,1607,55+,M,4050,5018,5988,4153
32869,7737,279,20-22,M,941,1660,2399,3096
32870,10789,3099,35-44,M,980,1772,2536,3285
32871,31308,1972,55+,M,4100,5175,6345,4817
32872,9025,1940,45-54,M,1758,2556,3325,3179
32873,2472,686,23-34,M,1790,2441,,2696
32874,30571,6668,35-44,M,,6028,7025,4707
32875,4118,161,20-22,M,880,1572,2255,2853
32876,29311,6469,35-44,M,1264,2334,3375,4533
32878,4788,1590,35-44,M,,5093,5772,2906
32879,7450,314,16-19,M,832,1494,2273,3077
32880,2568,534,45-54,M,654,1295,1932,2709
32881,9639,2837,35-44,M,1755,2491,3277,3215
32882,12966,3018,23-34,M,950,1750,2534,3396
32883,13838,3721,35-44,M,2039,2853,3651,3440
32884,23517,4823,23-34,M,2916,3860,4806,4015
32885,19701,3814,45-54,M,3897,4752,5602,3753
32887,11267,2683,23-34,M,985,1780,2558,3310
32888,5872,1890,35-44,M,1840,2566,3262,2976
32889,10059,2945,35-44,M,920,1660,2396,3244
32890,20433,4985,35-44,M,1922,2807,3720,3799
32892,4121,157,55+,M,879,1572,2255,2853
32893,16074,523,20-22,M,,5182,6040,3550
32894,16888,3356,45-54,M,1885,2714,3564,3589
32895,28777,5528,23-34,M,4092,5130,6185,4476
32896,6293,1319,45-54,M,1713,2424,3136,3001
32897,22187,5314,35-44,M,4095,5030,5953,3920
32898,16935,3367,45-54,M,1964,2803,3652,3592
32899,6249,1309,45-54,M,1713,2423,3137,2998
32902,14625,3896,35-44,M,,4792,5600,3479
32903,16774,4346,35-44,M,1976,2830,3678,3584
32904,15650,4096,35-44,M,3837,4666,5482,3531
32905,2712,948,35-44,M,698,1332,1983,2724
32907,23857,4457,45-54,M,4240,5201,6153,4042
32908,16085,3214,45-54,M,2800,3675,4502,3551
32910,20223,4954,35-44,M,,5311,6176,3786
32911,24625,4978,23-34,M,1672,2647,3601,4099
32913,28875,6401,35-44,M,4501,5517,6529,4487
32914,8572,2586,35-44,M,3483,4230,5030,3152
32915,14003,3754,35-44,M,3651,4452,5255,3449
32916,10191,2186,45-54,M,2723,3494,4265,3251
32917,29058,6424,35-44,M,2180,3327,4439,4505
32918,25336,5831,35-44,M,4323,5308,6271,4153
32919,21496,4518,23-34,M,,4753,5653,3871
32920,4851,1032,45-54,M,880,1569,2241,2910
32921,12761,2979,23-34,M,1751,2558,3362,3385
32922,12570,717,55+,M,1844,2624,3422,3375
32923,12449,2614,45-54,M,,5306,6070,3369
32924,11260,3199,35-44,M,4299,5086,5850,3310
32925,4843,1607,35-44,M,880,1570,2241,2910
32926,11182,3185,35-44,M,3601,4394,5190,3306
32927,3178,862,23-34,M,735,1392,2050,2774
32928,33444,7095,35-44,M,4609,5887,7111,5379
32929,15909,3618,23-34,M,,4960,5801,3543
32930,9079,2237,23-34,M,1879,2654,3358,3181
32932,3107,649,45-54,M,744,1407,2048,2767
32933,4846,1031,45-54,M,879,1569,2240,2910
32934,20643,1288,55+,M,1053,1929,2822,3812
32935,28331,6319,35-44,M,4666,5672,6654,4428
32936,15944,3199,45-54,M,1902,2731,3584,3545
32937,7654,1948,23-34,M,1769,2547,3267,3089
32938,2781,974,35-44,M,3673,4291,4920,2732
32939,2366,102,16-19,M,,4877,5511,2684
32940,29876,6563,35-44,M,,5833,6862,4600
32941,26322,5198,23-34,M,4705,5716,6645,4237
32942,8298,1774,45-54,M,883,1619,2358,3134
32943,14172,3269,23-34,M,,4890,5700,3457
32944,17461,1064,55+,M,,1733,2608,3618
32945,23694,5561,35-44,M,2170,3169,4122,4029
32946,20563,5006,35-44,M,,5223,6095,3807
32947,1077,399,35-44,M,602,1205,1800,2490
32948,25218,5813,35-44,M,4199,5179,6160,4143
32949,5696,1850,35-44,M,749,1474,2185,2966
32950,9077,382,16-19,M,1833,2568,3299,3181
32951,18871,4706,35-44,M,4706,5558,6421,3702
32952,15168,3999,35-44,M,1045,1870,2687,3507
32953,20953,4036,45-54,M,1937,2829,3726,3834
32954,720,274,35-44,M,749,1357,2565,2417
32955,20555,3978,45-54,M,3909,4804,5698,3806
32956,19740,1221,55+,M,4093,4985,5842,3755
32957,15759,4117,35-44,M,3758,4630,5451,3536
32959,24012,5604,35-44,M,4941,5888,6734,4055
32962,17622,1074,55+,M,1860,2708,3552,3626
32963,21037,4052,45-54,M,4109,5011,5909,3841
32964,8066,1724,45-54,M,1864,2604,3337,3120
32965,19401,4802,35-44,M,2756,3643,4533,3734
32966,32194,6921,35-44,M,4227,5408,6525,4981
32968,17484,3468,45-54,M,4226,5075,5890,3619
32969,10895,386,20-22,M,931,1713,2479,3291
32970,2684,940,35-44,M,714,1361,2009,2720
32971,24198,4915,23-34,M,3807,4830,5778,4069
32972,625,177,23-34,M,596,1163,1728,2389
32973,8200,2070,23-34,M,1919,2684,3420,3127
32989,9551,504,55+,M,,2632,3384,3209
32990,6465,307,55+,M,1710,2393,3098,3012
32992,7803,2398,35-44,M,3536,4293,5038,3101
32993,12249,3401,35-44,M,1926,2708,3488,3357
32994,7439,1902,23-34,M,946,1683,2409,3076
32995,20918,4440,23-34,M,3863,4765,5660,3831
32996,30436,5354,45-54,M,4189,5302,6369,4687
32997,8553,2154,23-34,M,1898,2646,3394,3151
32998,1704,347,45-54,M,1603,2227,2835,2602
32999,18270,3598,45-54,M,1970,2810,3638,3663
33000,27882,928,16-19,M,4706,5751,6713,4377
33001,30620,5378,45-54,M,4945,6217,7208,4714
33002,31641,6848,35-44,M,4533,5589,6633,4873
33003,23343,4799,23-34,M,1302,2203,3134,4003
33004,22483,1420,55+,M,4267,5212,6114,3942
33005,16381,992,55+,M,3698,4521,5372,3564
33006,17926,3557,45-54,M,741,1608,2516,3643
33007,22647,5397,35-44,M,1881,2791,3730,3953
33008,18067,3574,45-54,M,2874,3751,4588,3652
33009,13724,3180,23-34,M,3736,4584,5398,3434
33010,21198,5117,35-44,M,,5698,6516,3851
33012,13257,757,55+,M,4295,5103,5890,3410
33013,23809,5579,35-44,M,2744,3699,4730,4039
33014,19291,4780,35-44,M,4673,,6423,3727
33015,15274,3499,23-34,M,4108,4905,5746,3512
33016,29138,1837,55+,M,,5933,6932,4514
33017,29122,5575,23-34,M,,5932,6932,4512
33019,2670,734,23-34,M,896,1548,2186,2719
33020,31213,5822,23-34,M,1588,2633,3839,4802
33021,19540,4831,35-44,M,2845,3757,4622,3743
33022,1561,589,35-44,M,666,1269,1873,2581
33023,28710,6378,35-44,M,,6028,7020,4468
33024,13515,2802,45-54,M,,5537,6330,3422
33026,9017,468,55+,M,1943,2692,3427,3178
33027,15155,914,55+,M,1932,2751,3572,3506
33028,12030,3353,35-44,M,957,1747,2545,3348
33029,13003,744,55+,M,1038,1815,2581,3398
33030,10842,3107,35-44,M,1819,2589,3357,3289
33031,3879,806,45-54,M,938,1617,2273,2835
33032,5108,1077,45-54,M,708,1410,2098,2929
33033,3728,780,45-54,M,691,1366,2043,2823
33034,11605,3269,35-44,M,471,1313,2179,3326
33035,29470,5216,45-54,M,1156,2193,3243,4552
33036,9216,1982,45-54,M,1725,2461,3232,3189
33037,8253,2083,23-34,M,2669,3412,4150,3130
33038,18929,3711,45-54,M,2722,3600,4460,3706
33040,2174,575,23-34,M,781,1408,2037,2665
33041,13710,3177,23-34,M,,2742,3535,3433
33042,12009,684,55+,M,861,1648,2438,3346
33043,33329,2115,55+,M,4556,5799,7041,5316
33044,28329,6318,35-44,M,4852,5895,6860,4428
33045,8598,2159,23-34,M,3690,4449,5174,3153
33047,16754,3338,45-54,M,2739,3612,4454,3583
33048,13179,2738,45-54,M,2702,3538,4373,3406
33049,23151,4361,45-54,M,2950,3910,4845,3990
33050,13911,818,55+,M,1905,2720,3533,3443
33051,27173,4905,45-54,M,1826,2869,3814,4312
33052,12490,3454,35-44,M,1844,2596,3410,3371
33053,9537,2814,35-44,M,933,1708,2467,3208
33055,22053,5291,35-44,M,1191,2129,3053,3910
33057,2154,449,45-54,M,903,1554,2145,2663
33058,18887,3705,45-54,M,2912,3809,4667,3703
33059,21464,5178,35-44,M,2098,3012,3910,3869
33060,21207,5120,35-44,M,2853,3755,4688,3851
33061,33106,6019,23-34,M,5098,6484,7706,5228
33062,24900,4609,45-54,M,2942,3888,4857,4118
33063,17210,4418,35-44,M,987,1855,2700,3604
33064,19425,3780,45-54,M,3991,4877,5758,3735
33065,5630,1494,23-34,M,876,1588,2277,2962
33066,4231,166,20-22,M,897,1579,2249,2862
33067,21495,5184,35-44,M,2098,3013,3910,3871
33068,19078,3741,45-54,M,1152,2032,2874,3715
33070,13947,3218,23-34,M,4210,5039,5866,3445
33072,23147,4774,23-34,M,2974,3982,4922,3990
33073,22238,5323,35-44,M,2098,3013,3910,3924
33074,26909,6093,35-44,M,1236,2286,3272,4287
33076,3755,141,55+,M,828,1501,2139,2825
33077,21964,5275,35-44,M,2794,3724,4636,3903
33078,20946,1309,55+,M,2927,3846,4709,3833
33079,1450,537,35-44,M,815,1439,2031,2561
33081,16809,4356,35-44,M,1072,1945,2782,3586
33084,8175,408,55+,M,725,1464,2201,3126
33085,7482,359,55+,M,991,1724,2450,3078
33086,18460,4633,35-44,M,4537,5403,6255,3676
33088,17513,1067,55+,M,829,1704,2575,3620
33091,11973,2821,23-34,M,843,1639,2403,3344
33092,26645,4839,45-54,M,1171,2166,3157,4262
33093,9033,2695,35-44,M,991,1737,2466,3179
33094,6695,2116,35-44,M,1017,1750,2445,3029
33097,1565,312,45-54,M,652,1277,1877,2582
33098,25745,4719,45-54,M,1222,2172,3124,4186
33099,20942,4449,23-34,M,1166,2097,2976,3833
33100,17951,3561,45-54,M,982,1857,2661,3645
33101,3654,755,45-54,M,666,1341,2006,2817
33102,8302,1776,45-54,M,1103,1857,2540,3134
33103,7031,2207,35-44,M,964,1677,2388,3050
33105,13002,2704,45-54,M,965,1775,2590,3398
33106,1305,481,35-44,M,,1406,1990,2534
33108,11094,3167,35-44,M,2006,2785,3545,3301
33109,2194,584,23-34,M,588,1200,1858,2667
33110,10267,2470,23-34,M,1090,1894,2642,3254
33111,556,158,23-34,M,569,1151,1725,2371
33112,19402,4221,23-34,M,1180,2122,2977,3734
33113,6406,2041,35-44,M,921,1625,2320,3008
33114,10261,2985,35-44,M,955,1737,2504,3254
33115,17121,3835,23-34,M,891,1747,2600,3600
33116,16008,3640,23-34,M,1882,2719,3556,3547
33117,24350,4938,23-34,M,4474,5424,6427,4079
33118,24767,4595,45-54,M,3856,4831,5768,4109
33119,24327,4934,23-34,M,4474,5426,6427,4077
33120,8754,1873,45-54,M,1946,2687,3434,3163
33121,23988,4475,45-54,M,1937,2879,3858,4054
33122,30909,2787,35-44,F,,5482,6574,4758
33124,6326,234,20-22,M,3520,4218,4937,3003
33126,20899,4026,45-54,M,2861,3822,4722,3829
33127,19021,4729,35-44,M,4199,5073,5932,3711
33128,3015,1048,35-44,M,885,1529,2175,2758
33129,21395,4502,23-34,M,4210,5144,6034,3864
33130,16031,3645,23-34,M,1881,2721,3556,3548
33131,21004,617,20-22,M,2078,3024,3938,3839
33132,15020,3448,23-34,M,3616,4507,5360,3498
33134,25069,5037,23-34,M,4363,5361,6313,4130
33135,9081,2704,35-44,M,1682,2423,3187,3181
33136,9197,1977,45-54,M,879,1626,2360,3189
33139,30473,6653,35-44,M,4925,5938,6937,4693
33140,6636,1404,45-54,M,933,1652,2349,3023
33142,8238,2515,35-44,M,829,1574,2305,3129
33143,11373,2700,23-34,M,1126,1921,2635,3315
33144,12513,2929,23-34,M,1044,1865,2653,3372
33145,14313,3828,35-44,M,1788,2622,3437,3464
33146,7195,1846,23-34,M,871,1603,2309,3060
33147,1092,302,23-34,M,732,1323,1906,2493
33148,14275,848,55+,M,1034,1844,2652,3462
33149,1094,405,35-44,M,606,1193,1784,2493
33150,25380,5091,23-34,M,1066,2086,3097,4157
33151,9041,377,16-19,M,1896,2675,3424,3180
33152,9611,514,55+,M,1895,2675,3426,3214
33153,31683,404,16-19,F,4266,5361,6462,4878
33154,21731,4154,45-54,M,4006,4931,5812,3888
33156,5381,1759,35-44,M,941,1637,2317,2948
33157,18527,4082,23-34,M,2874,3742,4604,3679
33158,14851,3409,23-34,M,3854,4643,5487,3489
33160,6903,1783,23-34,M,,4984,5691,3040
33161,6172,1622,23-34,M,1761,2468,3180,2994
33162,7754,1652,45-54,M,1773,2472,3190,3097
33163,7304,2282,35-44,M,1876,2608,3321,3067
33164,9042,2232,23-34,M,3557,4309,5077,3180
33166,9103,1957,45-54,M,907,1673,2413,3183
33167,11186,3187,35-44,M,3554,4335,5143,3306
33168,30435,6645,35-44,M,4834,5870,6920,4687
33169,17498,3897,23-34,M,1943,2822,3669,3620
33170,31655,6850,35-44,M,4238,5398,6485,4875
33171,12645,3498,35-44,M,855,1657,2456,3379
33172,6089,1603,23-34,M,843,1554,2253,2990
33173,5515,1800,35-44,M,913,1613,2298,2956
33174,9692,2075,45-54,M,1842,2610,3350,3219
33175,17133,1044,55+,M,1118,1955,2810,3600
33176,394,113,23-34,M,625,1181,1720,2313
33177,10161,2174,45-54,M,1817,2585,3334,3249
33178,23384,1481,55+,M,4093,4972,5914,4006
33180,4754,1581,35-44,M,913,1593,2248,2904
33181,7648,2368,35-44,M,1791,2510,3245,3089
33182,2597,911,35-44,M,789,1444,2073,2713
33183,22074,1386,55+,M,1027,1971,2864,3913
33184,3848,1047,23-34,M,860,1542,2195,2834
33185,20179,1251,55+,M,2968,3871,4743,3783
33186,21013,5085,35-44,M,3669,4563,5477,3839
33187,11225,3195,35-44,M,1882,2666,3437,3307
33188,2223,595,23-34,M,684,1311,1937,2670
33189,2593,541,45-54,M,1606,2292,2924,2712
33190,7728,1966,23-34,M,1705,2439,3176,3095
33191,20776,5048,35-44,M,2049,2911,3798,3822
33192,12566,2938,23-34,M,1044,1866,2653,3375
33193,7441,1572,45-54,M,876,1593,2294,3076
33194,10088,2430,23-34,M,,2612,3361,3246
33195,28190,5055,45-54,M,,5463,6450,4411
33196,16747,4338,35-44,M,4012,4850,5704,3583
33198,8948,320,20-22,M,3804,4565,5312,3174
33199,11921,486,16-19,M,,2674,3474,3342
33200,31825,2007,55+,M,,6150,7228,4907
33201,2276,476,45-54,M,633,1264,1902,2674
33202,26966,4875,45-54,M,3925,4950,5946,4292
33203,2231,466,45-54,M,740,1383,2004,2671
33205,14131,3258,23-34,M,3567,4412,5257,3455
33206,15917,3197,45-54,M,1951,2792,3618,3544
33207,12522,3465,35-44,M,1893,2702,3479,3373
33208,4352,916,45-54,M,1752,2418,3085,2871
33209,23049,1453,55+,M,1895,2854,3806,3983
33210,7997,2033,23-34,M,1037,1798,2506,3114
33211,24013,5605,35-44,M,2874,3798,4776,4055
33239,9458,2309,23-34,M,1861,2605,3334,3203
33240,14370,3309,23-34,M,3854,4687,5504,3467
33241,1938,509,23-34,M,800,1417,2033,2639
33242,8093,2047,23-34,M,886,1638,2358,3122
33243,5869,1231,45-54,M,936,1648,2345,2976
33244,28930,5153,45-54,M,1175,2252,3294,4493
33245,2085,760,35-44,M,,,2013,2655
33246,16250,3244,45-54,M,886,1698,2539,3559
33247,11594,2753,23-34,M,2758,3563,4359,3326
33248,31355,5835,23-34,M,4252,5378,6468,4826
33252,19480,4818,35-44,M,2010,2925,3834,3739
33253,32099,5539,45-54,M,5104,6264,7375,4961
33254,27078,5311,23-34,M,4147,5157,6135,4304
33255,17453,1063,55+,M,3664,4516,5402,3617
33256,27751,5390,23-34,M,,,5835,4363
33257,9019,1937,45-54,M,1754,2522,3274,3178
33258,4447,1192,23-34,M,945,1638,2281,2879
33259,15928,3621,23-34,M,,5412,6286,3544
33260,9673,2352,23-34,M,940,1652,2324,3217
33261,22931,4326,45-54,M,2114,2993,3921,3973
33262,8528,1822,45-54,M,949,1708,2451,3150
33263,20959,5077,35-44,M,,5804,6596,3835
33264,4701,1246,23-34,M,997,1710,2359,2900
33265,30044,5696,23-34,M,,5925,6941,4624
33266,8871,2654,35-44,M,1757,2506,3248,3170
33268,25722,5901,35-44,M,,5269,6313,4184
33270,10325,2485,23-34,M,1883,2659,3426,3257
